Ritz       Aud       fdu       E_d(eV)-E_u(eV)      lower_conf  lower_term  lower_J  upper_conf  upper_term  upper_J  g_d-g_u  type  
1371.649   2.68e+08  1.26e-01  21.729855-30.768916  3s.4p       3P*         1.0      3p.4p       3P          2.0      3-5      E1    
1375.694   2.65e+08  7.52e-02  21.729855-30.74234   3s.4p       3P*         1.0      3p.4p       3P          1.0      3-3      E1    
1377.248   1.05e+09  1.00e-01  21.729855-30.732169  3s.4p       3P*         1.0      3p.4p       3P          0.0      3-1      E1    

1433.685   8.67e+08  3.74e-01  21.738926-30.386863  3s.4p       3P*         2.0      3p.4p       3D          3.0      5-7      E1    
1438.232   2.14e+08  6.65e-02  21.738926-30.359521  3s.4p       3P*         2.0      3p.4p       3D          2.0      5-5      E1    
1440.908   2.37e+07  4.43e-03  21.738926-30.343512  3s.4p       3P*         2.0      3p.4p       3D          1.0      5-3      E1    

1538.974   6.03e+07  3.00e-02  21.738926-29.795217  3s.4p       3P*         2.0      3s.6d       3D          3.0      5-7      E1    
1539.693   1.51e+07  5.35e-03  21.738926-29.791454  3s.4p       3P*         2.0      3s.6d       3D          2.0      5-5      E1    
1540.215   1.67e+06  3.56e-04  21.738926-29.788726  3s.4p       3P*         2.0      3s.6d       3D          1.0      5-3      E1    

1587.977   1.66e+07  2.09e-03  19.016331-26.824014  3s.4s       3S          1.0      3p.3d       3P*         0.0      3-1      E1    
1589.531   1.65e+07  6.26e-03  19.016331-26.81638   3s.4s       3S          1.0      3p.3d       3P*         1.0      3-3      E1    
1592.022   1.64e+07  1.04e-02  19.016331-26.804174  3s.4s       3S          1.0      3p.3d       3P*         2.0      3-5      E1    

1361.596   1.06e+09  4.91e-01  19.016331-28.122131  3s.4s       3S          1.0      3p.4s       3P*         2.0      3-5      E1    
1367.047   1.05e+09  2.93e-01  19.016331-28.085821  3s.4s       3S          1.0      3p.4s       3P*         1.0      3-3      E1    
1369.432   1.04e+09  9.76e-02  19.016331-28.070023  3s.4s       3S          1.0      3p.4s       3P*         0.0      3-1      E1    

4552.622   1.26e+08  6.53e-01  19.016331-21.738926  3s.4s       3S          1.0      3s.4p       3P*         2.0      3-5      E1    
4567.84    1.25e+08  3.90e-01  19.016331-21.729855  3s.4s       3S          1.0      3s.4p       3P*         1.0      3-3      E1    
4574.757   1.24e+08  1.30e-01  19.016331-21.725752  3s.4s       3S          1.0      3s.4p       3P*         0.0      3-1      E1    

13581.42   2.91e+05  1.34e-02  28.154479-29.067126  3s.5d       3D          1.0      3s.6p       3P*         2.0      3-5      E1    
13606.89   7.20e+06  2.00e-01  28.154479-29.065417  3s.5d       3D          1.0      3s.6p       3P*         1.0      3-3      E1    
13631.62   2.87e+07  2.67e-01  28.154479-29.063765  3s.5d       3D          1.0      3s.6p       3P*         0.0      3-1      E1    

5596.886   1.17e+05  9.15e-04  28.154479-30.3691    3s.5d       3D          1.0      3s.7p       3P*         2.0      3-5      E1    
5600.005   2.91e+06  1.37e-02  28.154479-30.367866  3s.5d       3D          1.0      3s.7p       3P*         1.0      3-3      E1    
5601.461   1.17e+07  1.83e-02  28.154479-30.367291  3s.5d       3D          1.0      3s.7p       3P*         0.0      3-1      E1    

9950.6     2.81e+04  5.85e-04  28.54956-29.795217   3s.5f       3F*         2.0      3s.6d       3D          3.0      5-7      E1    
9980.7     1.39e+06  2.07e-02  28.54956-29.791454   3s.5f       3F*         2.0      3s.6d       3D          2.0      5-5      E1    
10002.7    1.23e+07  1.11e-01  28.54956-29.788726   3s.5f       3F*         2.0      3s.6d       3D          1.0      5-3      E1    

3013.586   1.89e+06  4.29e-03  26.655939-30.768916  3s.5p       3P*         1.0      3p.4p       3P          2.0      3-5      E1    
3033.186   1.85e+06  2.56e-03  26.655939-30.74234   3s.5p       3P*         1.0      3p.4p       3P          1.0      3-3      E1    
3040.754   7.35e+06  3.40e-03  26.655939-30.732169  3s.5p       3P*         1.0      3p.4p       3P          0.0      3-1      E1    

