Ritz      Aud       fdu       E_d(eV)-E_u(eV)    lower_conf      lower_term  lower_J  upper_conf      upper_term  upper_J  g_d-g_u  type  
2276.942  2.19e+08  1.70e-01  36.4187-41.86222   3s.3p.(3P*).4p  4D          2.5      3s.3p.(3P*).4d  4F*         2.5      6-6      E1    
2284.26   1.78e+07  9.29e-03  36.4187-41.84479   3s.3p.(3P*).4p  4D          2.5      3s.3p.(3P*).4d  4F*         1.5      6-4      E1    

2283.918  8.91e+08  8.71e-01  36.48634-41.91324  3s.3p.(3P*).4p  4D          3.5      3s.3p.(3P*).4d  4F*         4.5      8-10     E1    
2299.81   1.24e+08  9.86e-02  36.48634-41.87575  3s.3p.(3P*).4p  4D          3.5      3s.3p.(3P*).4d  4F*         3.5      8-8      E1    
2305.595  8.36e+06  5.00e-03  36.48634-41.86222  3s.3p.(3P*).4p  4D          3.5      3s.3p.(3P*).4d  4F*         2.5      8-6      E1    

2578.974  3.11e+08  4.66e-01  36.89679-41.70285  3s.3p.(3P*).4p  4P          1.5      3s.3p.(3P*).4d  4D*         2.5      4-6      E1    
2582.919  2.36e+08  2.36e-01  36.89679-41.69551  3s.3p.(3P*).4p  4P          1.5      3s.3p.(3P*).4d  4D*         1.5      4-4      E1    
2585.71   7.36e+07  3.69e-02  36.89679-41.69034  3s.3p.(3P*).4p  4P          1.5      3s.3p.(3P*).4d  4D*         0.5      4-2      E1    

2310.974  2.90e+08  1.16e-01  36.89679-42.26016  3s.3p.(3P*).4p  4P          1.5      3s.3p.(3P*).4d  4P*         0.5      4-2      E1    
2319.92   4.57e+07  3.69e-02  36.89679-42.23948  3s.3p.(3P*).4p  4P          1.5      3s.3p.(3P*).4d  4P*         1.5      4-4      E1    
2334.947  1.01e+08  1.24e-01  36.89679-42.2051   3s.3p.(3P*).4p  4P          1.5      3s.3p.(3P*).4d  4P*         2.5      4-6      E1    

2594.84   4.37e+08  5.88e-01  36.94857-41.72525  3s.3p.(3P*).4p  4P          2.5      3s.3p.(3P*).4d  4D*         3.5      6-8      E1    
2607.062  1.29e+08  1.32e-01  36.94857-41.70285  3s.3p.(3P*).4p  4P          2.5      3s.3p.(3P*).4d  4D*         2.5      6-6      E1    
2611.093  2.14e+07  1.46e-02  36.94857-41.69551  3s.3p.(3P*).4p  4P          2.5      3s.3p.(3P*).4d  4D*         1.5      6-4      E1    

2409.957  4.55e+08  1.98e-01  37.11706-42.26016  3s.3p.(3P*).4p  4S          1.5      3s.3p.(3P*).4d  4P*         0.5      4-2      E1    
2419.687  4.49e+08  3.94e-01  37.11706-42.23948  3s.3p.(3P*).4p  4S          1.5      3s.3p.(3P*).4d  4P*         1.5      4-4      E1    
2436.039  4.40e+08  5.87e-01  37.11706-42.2051   3s.3p.(3P*).4p  4S          1.5      3s.3p.(3P*).4d  4P*         2.5      4-6      E1    

3300.633  1.39e+08  3.40e-01  32.6634-36.4187    3s.3p.(3P*).4s  4P*         1.5      3s.3p.(3P*).4p  4D          2.5      4-6      E1    
3330.709  1.03e+08  1.71e-01  32.6634-36.38479   3s.3p.(3P*).4s  4P*         1.5      3s.3p.(3P*).4p  4D          1.5      4-4      E1    
3347.7    3.16e+07  2.66e-02  32.6634-36.3659    3s.3p.(3P*).4s  4P*         1.5      3s.3p.(3P*).4p  4D          0.5      4-2      E1    

2892.486  8.55e+07  1.61e-01  32.6634-36.94857   3s.3p.(3P*).4s  4P*         1.5      3s.3p.(3P*).4p  4P          2.5      4-6      E1    
2927.864  3.66e+07  4.71e-02  32.6634-36.89679   3s.3p.(3P*).4s  4P*         1.5      3s.3p.(3P*).4p  4P          1.5      4-4      E1    
2944.734  2.24e+08  1.46e-01  32.6634-36.87254   3s.3p.(3P*).4s  4P*         1.5      3s.3p.(3P*).4p  4P          0.5      4-2      E1    

3308.717  1.96e+08  4.30e-01  32.74022-36.48634  3s.3p.(3P*).4s  4P*         2.5      3s.3p.(3P*).4p  4D          3.5      6-8      E1    
3369.565  5.58e+07  9.51e-02  32.74022-36.4187   3s.3p.(3P*).4s  4P*         2.5      3s.3p.(3P*).4p  4D          2.5      6-6      E1    
3400.92   9.08e+06  1.05e-02  32.74022-36.38479  3s.3p.(3P*).4s  4P*         2.5      3s.3p.(3P*).4p  4D          1.5      6-4      E1    

1406.016  4.54e+04  2.02e-05  0.117962-8.93609   3s2.3p          2P*         1.5      3s.3p2          4P          2.5      4-6      E1    
1416.887  1.64e+04  4.93e-06  0.117962-8.86843   3s2.3p          2P*         1.5      3s.3p2          4P          1.5      4-4      E1    
1423.839  4.45e+04  6.76e-06  0.117962-8.8257    3s2.3p          2P*         1.5      3s.3p2          4P          0.5      4-2      E1    

