Ritz      Aud       fdu       E_d(eV)-E_u(eV)      lower_conf       lower_term  lower_J  upper_conf       upper_term  upper_J  g_d-g_u  type  
5453.853  7.75e+07  4.61e-01  13.671564-15.944265  3s2.3p2.(3P).4s  4P          2.5      3s2.3p2.(3P).4p  4D*         3.5      6-8      E1    
5564.958  1.65e+07  7.68e-02  13.671564-15.898891  3s2.3p2.(3P).4s  4P          2.5      3s2.3p2.(3P).4p  4D*         2.5      6-6      E1    
5645.678  2.47e+06  7.87e-03  13.671564-15.867045  3s2.3p2.(3P).4s  4P          2.5      3s2.3p2.(3P).4p  4D*         1.5      6-4      E1    

9589.16   3.18e+06  6.58e-02  19.45802-20.750624   3s2.3p2.(3P).5p  4D*         1.5      3s2.3p2.(3P).5d  4D          2.5      4-6      E1    
9657.06   5.34e+06  7.47e-02  19.45802-20.741536   3s2.3p2.(3P).5p  4D*         1.5      3s2.3p2.(3P).5d  4D          1.5      4-4      E1    
9691.63   6.60e+06  4.65e-02  19.45802-20.736957   3s2.3p2.(3P).5p  4D*         1.5      3s2.3p2.(3P).5d  4D          0.5      4-2      E1    

10478.96  6.80e+05  1.68e-02  19.45802-20.640866   3s2.3p2.(3P).5p  4D*         1.5      3s2.3p2.(3P).6s  4P          2.5      4-6      E1    
11044.43  9.29e+06  1.70e-01  19.45802-20.580304   3s2.3p2.(3P).5p  4D*         1.5      3s2.3p2.(3P).6s  4P          1.5      4-4      E1    
11386.73  1.33e+07  1.29e-01  19.45802-20.546567   3s2.3p2.(3P).5p  4D*         1.5      3s2.3p2.(3P).6s  4P          0.5      4-2      E1    

9611.39   1.93e+06  3.57e-02  19.48706-20.776676   3s2.3p2.(3P).5p  4D*         2.5      3s2.3p2.(3P).5d  4D          3.5      6-8      E1    
9809.55   7.27e+06  1.05e-01  19.48706-20.750624   3s2.3p2.(3P).5p  4D*         2.5      3s2.3p2.(3P).5d  4D          2.5      6-6      E1    
9880.62   4.36e+06  4.26e-02  19.48706-20.741536   3s2.3p2.(3P).5p  4D*         2.5      3s2.3p2.(3P).5d  4D          1.5      6-4      E1    

10259.33  4.21e+07  8.87e-01  19.48706-20.695228   3s2.3p2.(3P).5p  4D*         2.5      3s2.3p2.(3P).5d  4F          3.5      6-8      E1    
10484.19  1.12e+07  1.85e-01  19.48706-20.669316   3s2.3p2.(3P).5p  4D*         2.5      3s2.3p2.(3P).5d  4F          2.5      6-6      E1    
10615.62  8.87e+05  1.00e-02  19.48706-20.654679   3s2.3p2.(3P).5p  4D*         2.5      3s2.3p2.(3P).5d  4F          1.5      6-4      E1    

10295.46  4.86e+07  9.67e-01  19.534802-20.738733  3s2.3p2.(3P).5p  4D*         3.5      3s2.3p2.(3P).5d  4F          4.5      8-10     E1    
10681.44  6.19e+06  1.06e-01  19.534802-20.695228  3s2.3p2.(3P).5p  4D*         3.5      3s2.3p2.(3P).5d  4F          3.5      8-8      E1    
10925.4   3.93e+05  5.28e-03  19.534802-20.669316  3s2.3p2.(3P).5p  4D*         3.5      3s2.3p2.(3P).5d  4F          2.5      8-6      E1    

10216.55  2.65e+07  6.23e-01  19.537394-20.750624  3s2.3p2.(3P).5p  4P*         1.5      3s2.3p2.(3P).5d  4D          2.5      4-6      E1    
10293.66  1.97e+07  3.14e-01  19.537394-20.741536  3s2.3p2.(3P).5p  4P*         1.5      3s2.3p2.(3P).5d  4D          1.5      4-4      E1    
10332.95  6.11e+06  4.89e-02  19.537394-20.736957  3s2.3p2.(3P).5p  4P*         1.5      3s2.3p2.(3P).5d  4D          0.5      4-2      E1    

9162.79   1.81e+07  1.14e-01  19.537394-20.89015   3s2.3p2.(3P).5p  4P*         1.5      3s2.3p2.(3P).5d  4P          0.5      4-2      E1    
9241.21   2.81e+06  3.60e-02  19.537394-20.87867   3s2.3p2.(3P).5p  4P*         1.5      3s2.3p2.(3P).5d  4P          1.5      4-4      E1    
9398.19   6.04e+06  1.20e-01  19.537394-20.856267  3s2.3p2.(3P).5p  4P*         1.5      3s2.3p2.(3P).5d  4P          2.5      4-6      E1    

11232.75  5.07e+06  1.44e-01  19.537394-20.640866  3s2.3p2.(3P).5p  4P*         1.5      3s2.3p2.(3P).6s  4P          2.5      4-6      E1    
11885.04  1.90e+06  4.03e-02  19.537394-20.580304  3s2.3p2.(3P).5p  4P*         1.5      3s2.3p2.(3P).6s  4P          1.5      4-4      E1    
12282.36  1.08e+07  1.22e-01  19.537394-20.546567  3s2.3p2.(3P).5p  4P*         1.5      3s2.3p2.(3P).6s  4P          0.5      4-2      E1    

10483.07  3.51e+07  7.71e-01  19.59429-20.776676   3s2.3p2.(3P).5p  4P*         2.5      3s2.3p2.(3P).5d  4D          3.5      6-8      E1    
10719.25  9.86e+06  1.70e-01  19.59429-20.750624   3s2.3p2.(3P).5p  4P*         2.5      3s2.3p2.(3P).5d  4D          2.5      6-6      E1    
10804.16  1.60e+06  1.87e-02  19.59429-20.741536   3s2.3p2.(3P).5p  4P*         2.5      3s2.3p2.(3P).5d  4D          1.5      6-4      E1    

9639.0    2.37e+07  1.65e-01  19.60423-20.89015    3s2.3p2.(3P).5p  4S*         1.5      3s2.3p2.(3P).5d  4P          0.5      4-2      E1    
9725.85   2.30e+07  3.26e-01  19.60423-20.87867    3s2.3p2.(3P).5p  4S*         1.5      3s2.3p2.(3P).5d  4P          1.5      4-4      E1    
9899.9    2.18e+07  4.81e-01  19.60423-20.856267   3s2.3p2.(3P).5p  4S*         1.5      3s2.3p2.(3P).5d  4P          2.5      4-6      E1    

11957.0   6.81e+06  2.19e-01  19.60423-20.640866   3s2.3p2.(3P).5p  4S*         1.5      3s2.3p2.(3P).6s  4P          2.5      4-6      E1    
12698.8   5.70e+06  1.38e-01  19.60423-20.580304   3s2.3p2.(3P).5p  4S*         1.5      3s2.3p2.(3P).6s  4P          1.5      4-4      E1    
13153.5   5.12e+06  6.65e-02  19.60423-20.546567   3s2.3p2.(3P).5p  4S*         1.5      3s2.3p2.(3P).6s  4P          0.5      4-2      E1    

13316.72  5.89e+06  2.35e-01  18.663503-19.59429   3s2.3p2.(3P).5s  4P          1.5      3s2.3p2.(3P).5p  4P*         2.5      4-6      E1    
13989.9   1.41e+07  2.07e-01  18.663503-19.549502  3s2.3p2.(3P).5s  4P          1.5      3s2.3p2.(3P).5p  4P*         0.5      4-2      E1    
14183.7   2.16e+06  6.53e-02  18.663503-19.537394  3s2.3p2.(3P).5s  4P          1.5      3s2.3p2.(3P).5p  4P*         1.5      4-4      E1    

