Ritz        Aud         fdu        E_d(eV)-E_u(eV)        lower_conf            lower_term  lower_J  upper_conf    upper_term  upper_J  g_d-g_u  type   
8190.785    120000.0    0.0018     11.2321638-12.7458673  3d6.(5D).5p           6F*         1.5      3d6.(5D).6s   4D          2.5      4-6      E1     

8282.7876   18500000.0  0.095      11.2321638-12.7290536  3d6.(5D).5p           6F*         1.5      3d6.(5D).6s   6D          0.5      4-2      E1     
8368.0762   13400000.0  0.14       11.2321638-12.7137971  3d6.(5D).5p           6F*         1.5      3d6.(5D).6s   6D          1.5      4-4      E1     
8517.4312   1000000.0   0.016      11.2321638-12.6878163  3d6.(5D).5p           6F*         1.5      3d6.(5D).6s   6D          2.5      4-6      E1     

7701.3847   9600000.0   0.128      11.3871409-12.9970358  3d6.(5D).5p           w 6P*       1.5      3d6.(5D).5d   6D          2.5      4-6      E1     
7743.7392   7200000.0   0.032      11.3871409-12.9882304  3d6.(5D).5p           w 6P*       1.5      3d6.(5D).5d   6D          0.5      4-2      E1     
7846.064    800000.0    0.007      11.3871409-12.9673497  3d6.(5D).5p           w 6P*       1.5      3d6.(5D).5d   6D          1.5      4-4      E1     

7542.3177   4500000.0   0.029      11.3033835-12.9472309  3d6.(5D).5p           w 6P*       3.5      3d6.(5D).5d   6F          2.5      8-6      E1     
7568.3011   12600000.0  0.108      11.3033835-12.9415873  3d6.(5D).5p           w 6P*       3.5      3d6.(5D).5d   6F          3.5      8-8      E1     
7659.7361   8400000.0   0.049      11.3538714-12.9725199  3d6.(5D).5p           w 6P*       2.5      3d6.(5D).5d   6F          1.5      6-4      E1     

7781.3073   150000.0    0.0013     11.3538714-12.9472309  3d6.(5D).5p           w 6P*       2.5      3d6.(5D).5d   6F          2.5      6-6      E1     
7808.9664   2000000.0   0.024      11.3538714-12.9415873  3d6.(5D).5p           w 6P*       2.5      3d6.(5D).5d   6F          3.5      6-8      E1     
7823.0942   5400000.0   0.062      11.3033835-12.8882321  3d6.(5D).5p           w 6P*       3.5      3d6.(5D).5d   6F          4.5      8-10     E1     

7525.6261   2300000.0   0.013      11.3538714-13.0013649  3d6.(5D).5p           w 6P*       2.5      3d6.(5D).5d   6P          1.5      6-4      E1     
7971.2429   4000000.0   0.038      11.3538714-12.909265   3d6.(5D).5p           w 6P*       2.5      3d6.(5D).5d   6P          2.5      6-6      E1     
